Instance,Year of Record,Age,Size of City,Wears Glasses,Body Height [cm]
41431,2014.0,49.0,2321619,0,194
41432,2007.0,27.0,249811,1,183
41433,1998.0,44.0,39702,1,141
41434,1985.0,52.0,57334,1,132
41435,1995.0,64.0,4393,1,158
41436,2007.0,21.0,1153695,0,183
41439,1983.0,28.0,627877,1,177
41440,1985.0,22.0,657418,1,165
41443,2015.0,31.0,1036605,1,211
41444,2016.0,64.0,545352,1,154
41445,1983.0,15.0,51313,0,188
41446,1994.0,47.0,1910,1,146
41447,1987.0,19.0,884634,1,179
41448,2013.0,37.0,527662,0,163
41449,2011.0,30.0,393302,1,206
41450,2005.0,61.0,15597,0,152
41452,1986.0,54.0,952794,1,162
41453,1993.0,40.0,36171,1,193
41455,2019.0,24.0,60822,0,162
41456,1995.0,33.0,824831,1,160
41457,1980.0,17.0,110748,0,200
41458,1996.0,23.0,1329383,1,169
41460,1980.0,40.0,343295,0,155
41463,2002.0,25.0,412004,1,160
41465,2017.0,19.0,1476114,0,157
41466,2013.0,16.0,2375655,0,158
41467,1982.0,71.0,735496,0,197
41468,1993.0,39.0,98666,1,183
41469,1993.0,26.0,575579,1,167
41470,2005.0,34.0,237718,1,194
41471,2000.0,41.0,2745008,1,174
41472,1985.0,45.0,78410,0,157
41474,1993.0,38.0,1889166,0,148
41475,1981.0,17.0,75540,1,153
41476,1989.0,42.0,769256,0,214
41478,2013.0,15.0,639067,0,158
41479,2010.0,26.0,193070,1,189
41480,1997.0,41.0,2049307,0,162
41481,2000.0,49.0,43582,1,206
41482,1983.0,45.0,45129,0,184
41483,1998.0,65.0,21265,1,173
41484,1980.0,16.0,36771,1,176
41485,1997.0,27.0,57519,0,162
41486,2009.0,15.0,79858,1,195
41487,2011.0,59.0,80515,1,207
41488,2015.0,34.0,971647,0,170
41489,2002.0,17.0,2037713,1,174
41490,1987.0,29.0,1088425,0,151
41491,2013.0,38.0,1009339,1,152
41492,2007.0,38.0,32716,0,211
41493,1985.0,60.0,2124,0,173
41494,2012.0,33.0,74044,0,158
41495,2014.0,59.0,1788102,1,164
41497,1997.0,28.0,655466,0,202
41498,1989.0,60.0,5540,0,199
41501,1992.0,17.0,531022,1,162
41502,2019.0,24.0,990093,0,187
41503,1988.0,66.0,473787,1,157
41505,1999.0,16.0,1143742,0,153
41506,1991.0,24.0,323540,0,214
41507,1990.0,25.0,32170,1,206
41508,1992.0,35.0,2140909,1,174
41509,1996.0,15.0,112929,0,160
41510,1998.0,61.0,45321,0,192
41512,1987.0,37.0,542122,0,189
41513,2004.0,53.0,93681,0,178
41514,2012.0,46.0,3183747,1,165
41515,2013.0,42.0,89289,1,151
41516,1996.0,42.0,768883,0,164
41517,1981.0,17.0,2276196,1,140
41518,2010.0,71.0,197408,1,209
41519,2000.0,26.0,750292,1,149
41520,2007.0,69.0,76067,1,176
41521,2008.0,24.0,364120,0,150
41523,2012.0,60.0,1743422,0,139
41525,2018.0,57.0,1488599,1,195
41526,1992.0,22.0,21709,1,214
41527,1998.0,22.0,273944,0,196
41529,1988.0,40.0,904076,1,164
41530,1987.0,94.0,965644,0,163
41531,1995.0,16.0,16791,1,194
41532,1991.0,25.0,1821608,1,146
41533,2000.0,22.0,11044,0,208
41535,1999.0,15.0,114512,0,188
41536,1988.0,78.0,51255,1,168
41537,2002.0,49.0,938525,1,136
41539,1989.0,37.0,513623,1,185
41540,1988.0,50.0,1911175,1,168
41542,1984.0,20.0,824138,1,153
41543,1990.0,44.0,274821,0,190
41544,2000.0,25.0,860276,0,171
41546,1985.0,79.0,1529661,0,181
41548,1999.0,19.0,2069250,0,177
41550,2018.0,30.0,155475,1,158
41552,2016.0,43.0,802424,1,150
41553,2011.0,52.0,806014,0,176
41554,2019.0,38.0,870497,0,164
41555,1984.0,44.0,2115876,0,221
41556,1984.0,54.0,331364,1,193
41558,1996.0,24.0,514811,1,188
41560,2013.0,41.0,55965,0,191
41561,1995.0,36.0,62615,0,176
41562,2017.0,56.0,286610,1,156
41563,1998.0,31.0,38422,0,152
41564,1980.0,28.0,53349,0,204
41565,1988.0,77.0,2934595,0,168
41566,1984.0,19.0,43778,0,181
41567,1988.0,34.0,422430,1,162
41569,2017.0,57.0,34574,0,156
41570,2013.0,49.0,17018,1,229
41571,1985.0,22.0,2370117,1,167
41573,1985.0,65.0,14187,0,196
41574,1991.0,48.0,201298,1,168
41575,2011.0,56.0,68631,1,166
41577,1986.0,39.0,69334,0,183
41578,1990.0,39.0,28645,0,169
41579,2011.0,16.0,451919,1,191
41580,1988.0,56.0,89578,1,189
41581,1985.0,55.0,36806,0,173
41582,2003.0,55.0,272729,0,171
41583,2015.0,37.0,49101,0,166
41586,1980.0,39.0,1387195,0,188
41587,1989.0,31.0,988403,1,157
41590,1999.0,24.0,67503,0,173
41591,2007.0,17.0,1216380,0,145
41593,1988.0,34.0,397522,1,204
41595,2008.0,38.0,50857,0,173
41596,2003.0,49.0,69420,1,164
41597,1983.0,58.0,81474,1,157
41598,2006.0,40.0,54362,1,164
41600,1993.0,68.0,49489,1,172
41601,1989.0,49.0,2021057,0,151
41602,2003.0,38.0,82107,1,177
41605,2015.0,19.0,2382679,1,205
41606,2007.0,37.0,701749,0,169
41608,2009.0,46.0,1433912,1,182
41609,1983.0,36.0,535572,0,155
41611,2006.0,47.0,969922,1,153
41613,2006.0,17.0,48107,0,174
41615,1989.0,48.0,88734,0,178
41617,2005.0,31.0,406961,1,163
41618,2012.0,18.0,79614,0,169
41619,2007.0,42.0,994023,1,179
41620,2005.0,56.0,21984,1,153
41621,1989.0,33.0,2459,0,197
41623,1982.0,49.0,236986,0,157
41625,1983.0,25.0,1148083,1,160
41626,1980.0,68.0,272477,0,153
41629,2013.0,15.0,2160485,0,196
41630,1996.0,32.0,450007,1,177
41631,1988.0,34.0,223134,1,172
41632,1993.0,39.0,130956,0,144
41633,1990.0,22.0,77391,0,136
41634,1982.0,22.0,17533,1,187
41636,2016.0,62.0,657780,0,165
41637,2003.0,23.0,68167,1,190
41638,1994.0,60.0,74932,1,188
41640,1993.0,23.0,17109,1,151
41641,2004.0,39.0,855864,1,162
41642,1980.0,21.0,32573,1,193
41643,2008.0,39.0,355966,0,202
41644,1981.0,75.0,58342,1,169
41645,1994.0,46.0,76816,1,205
41646,2017.0,32.0,21081,1,164
41647,2006.0,53.0,396173,0,190
41649,1981.0,18.0,236966,0,169
41650,1988.0,48.0,15978,0,202
41652,2016.0,56.0,1316147,0,178
41654,1995.0,34.0,1555909,1,183
41655,1990.0,59.0,1737490,1,167
41656,1997.0,44.0,489487,0,155
41657,2015.0,44.0,1505872,0,202
41658,1991.0,33.0,14331,0,168
41660,1992.0,53.0,395820,0,170
41661,1993.0,18.0,1463733,0,183
41662,1995.0,34.0,1766469,0,188
41663,1981.0,49.0,2144065,1,146
41665,1980.0,47.0,1540687,0,202
41667,1995.0,25.0,91797,0,158
41668,2006.0,23.0,1369323,0,199
41669,1983.0,31.0,570581,1,154
41670,1988.0,16.0,505885,0,185
41671,2016.0,16.0,470522,1,168
41672,1982.0,29.0,75266,1,196
41673,1989.0,15.0,91299,1,144
41674,2013.0,33.0,483347,1,167
41675,1994.0,31.0,335845,0,183
41676,1997.0,26.0,281199,1,182
41678,1995.0,21.0,9157,1,219
41680,2005.0,25.0,38345,1,163
41681,1993.0,23.0,2623839,1,222
41682,1981.0,35.0,1638574,1,207
41683,2011.0,50.0,19083,1,177
41684,2018.0,20.0,1381745,1,196
41685,2014.0,71.0,434796,1,181
41686,2007.0,55.0,746262,0,163
41688,2007.0,92.0,899155,0,151
41689,1994.0,32.0,515252,0,191
41690,2001.0,36.0,1560615,1,194
41691,2018.0,46.0,2376171,0,182
41692,2015.0,52.0,1000829,1,159
41693,2015.0,53.0,29034,1,178
41694,1991.0,16.0,2117475,1,177
41695,2018.0,27.0,520912,0,169
41697,1989.0,39.0,636942,1,155
41698,1984.0,22.0,69371,1,191
41699,2004.0,17.0,1175881,1,176
41700,2019.0,25.0,638482,0,162
41703,1985.0,30.0,74564,0,166
41704,1993.0,28.0,120098,0,176
41705,1993.0,50.0,605334,1,160
41706,1990.0,41.0,207268,0,169
41707,1980.0,36.0,2730175,1,175
41710,2012.0,24.0,380599,0,172
41711,2019.0,35.0,2671707,1,173
41712,1988.0,40.0,1202724,1,177
41713,1993.0,62.0,1244684,0,154
41714,1980.0,35.0,473118,0,215
41715,2012.0,24.0,548720,1,190
41717,2011.0,16.0,75754,1,141
41718,1992.0,44.0,98359,0,198
41719,1990.0,34.0,535188,1,158
41720,1982.0,15.0,53768,0,180
41721,2017.0,39.0,1168970,0,173
41722,1981.0,74.0,30240,1,131
41723,1997.0,30.0,450949,1,165
41724,2017.0,36.0,566645,1,206
41726,2019.0,51.0,1812055,1,152
41728,2006.0,33.0,968073,0,183
41729,2012.0,20.0,1023841,0,142
41730,1992.0,71.0,1937723,1,186
41731,2005.0,20.0,1770285,0,155
41732,2011.0,72.0,6712,1,196
41733,1998.0,56.0,770940,0,158
41734,2009.0,21.0,50995,0,173
41735,1989.0,29.0,664445,1,166
41737,2013.0,16.0,558419,1,161
41738,2007.0,29.0,34720,0,180
41739,2018.0,29.0,886703,1,171
41741,2001.0,23.0,2654448,0,181
41742,1995.0,16.0,427702,1,202
41743,1999.0,25.0,98988,0,183
41744,1992.0,50.0,34207,1,164
41745,2017.0,56.0,146050,0,171
41746,2014.0,28.0,1313618,0,162
41747,2006.0,44.0,1668123,1,193
41748,2007.0,71.0,2419683,0,153
41749,1993.0,58.0,1353002,1,198
41750,1993.0,43.0,22638,1,188
41751,2001.0,26.0,49496,0,165
41752,1993.0,15.0,428870,1,189
41753,1986.0,43.0,1467829,0,167
41755,2004.0,29.0,75655,0,172
41756,1989.0,72.0,97270,0,188
41757,2009.0,22.0,573537,0,193
41758,1988.0,36.0,1039640,1,154
41759,2003.0,36.0,109505,0,165
41760,2018.0,20.0,1135469,1,130
41761,1981.0,67.0,1580318,1,209
41762,1985.0,47.0,70420,0,165
41763,2005.0,24.0,15058,1,184
41765,2002.0,77.0,1110774,0,192
41767,1999.0,46.0,13416,1,170
41768,2015.0,53.0,57398,1,168
41770,1999.0,29.0,1788157,0,180
41771,1997.0,23.0,92588,1,178
41772,2007.0,21.0,78204,0,190
41774,1985.0,57.0,51344,1,153
41775,1986.0,35.0,458117,0,151
41776,2013.0,48.0,483969,1,156
41777,2007.0,50.0,2472943,0,184
41778,1997.0,33.0,73449,1,164
41779,1991.0,32.0,1460598,0,204
41780,1999.0,63.0,485684,0,163
41782,1989.0,45.0,99262,1,177
41784,1980.0,74.0,38783,0,199
41785,2000.0,65.0,78518,0,160
41786,2009.0,61.0,1945825,0,161
41787,2006.0,20.0,1539896,0,155
41788,2006.0,33.0,66303,0,181
41789,1988.0,49.0,12155,0,187
41790,2014.0,33.0,1536200,1,151
41791,1996.0,31.0,1845408,0,174
41792,2016.0,29.0,1711384,1,157
41793,2011.0,56.0,581562,0,157
41794,1992.0,50.0,1462467,0,178
41795,2007.0,31.0,102706,0,183
41797,1995.0,57.0,67537,0,191
41798,2007.0,15.0,2641979,0,175
41799,1995.0,59.0,31708,0,170
41800,1991.0,49.0,1099759,0,189
41801,1987.0,16.0,1014920,1,161
41802,2015.0,62.0,34202,0,176
41803,1995.0,36.0,592042,0,149
41804,1988.0,21.0,90529,1,159
41805,2000.0,74.0,587218,1,166
41807,1995.0,53.0,49951,1,176
41808,2009.0,39.0,26100,1,168
41811,2011.0,17.0,15508,0,173
41812,2018.0,27.0,95614,0,147
41813,2005.0,35.0,47139,0,154
41815,2013.0,72.0,65938,1,185
41817,1998.0,32.0,29850,1,187
41818,1982.0,27.0,97010,1,151
41819,1998.0,59.0,761107,0,181
41822,2000.0,32.0,660519,0,198
41824,2005.0,46.0,841953,0,150
41825,2009.0,18.0,1884358,0,177
41826,2017.0,64.0,30029,1,160
41827,2001.0,36.0,95336,1,158
41828,1987.0,27.0,140633,0,150
41830,2014.0,50.0,759511,1,160
41832,1988.0,25.0,870346,1,206
41834,2005.0,36.0,84643,0,163
41835,1997.0,53.0,1821641,1,136
41837,1992.0,27.0,10675,1,172
41838,2012.0,27.0,368779,1,200
41839,1993.0,26.0,87279,1,203
41841,1991.0,57.0,530220,1,184
41842,2002.0,44.0,1715559,0,196
41843,1992.0,35.0,1144741,0,146
41845,1995.0,20.0,2324037,1,157
41846,2009.0,50.0,1069748,0,153
41847,2016.0,23.0,17680,1,164
41848,1988.0,35.0,100,0,150
41850,2011.0,49.0,96267,1,167
41851,1991.0,52.0,1302519,1,173
41852,1996.0,20.0,95468,1,180
41854,2019.0,26.0,1044233,1,244
41855,1992.0,26.0,88713,0,196
41856,1983.0,41.0,17557,0,157
41858,1999.0,22.0,1879339,1,256
41859,2007.0,25.0,1482424,1,165
41860,2006.0,34.0,74959,0,207
41861,1980.0,15.0,973246,1,180
41862,2003.0,18.0,400195,1,189
41863,2013.0,27.0,15165,1,158
41864,2005.0,21.0,37276,0,144
41867,1984.0,58.0,578934,1,153
41868,1999.0,20.0,50138,1,197
41869,2010.0,28.0,94166,0,163
41871,1998.0,17.0,985095,1,160
41872,1995.0,29.0,1247654,0,180
41873,2003.0,30.0,69392,1,147
41874,2003.0,39.0,857652,0,193
41875,1984.0,32.0,1049481,0,135
41876,1998.0,39.0,90821,0,186
41878,1994.0,40.0,894545,0,209
41879,2000.0,34.0,95186,0,151
41881,2019.0,38.0,2451396,1,190
41882,1990.0,35.0,902838,1,160
41883,2008.0,21.0,225515,1,175
41884,1993.0,29.0,817694,1,190
41885,1984.0,25.0,1005000,0,168
41886,1989.0,35.0,770654,0,181
41887,2016.0,48.0,2174852,1,197
41888,1988.0,74.0,1950941,1,207
41889,2001.0,22.0,2493485,0,187
41890,1991.0,29.0,1294708,1,185
41891,1987.0,28.0,196231,1,180
41892,1996.0,30.0,73665,0,168
41895,2000.0,50.0,1895459,1,176
41897,1996.0,17.0,79409,0,170
41898,1987.0,46.0,5868,1,157
41899,1999.0,26.0,1518480,0,192
41900,2017.0,18.0,311390,1,172
41901,2014.0,30.0,1876420,1,152
41902,1982.0,53.0,499027,0,151
41903,2015.0,55.0,12011,1,150
41904,1986.0,81.0,1203669,1,155
41906,2013.0,45.0,1585187,1,159
41907,2006.0,46.0,15368,1,156
41908,1995.0,47.0,209069,1,159
41909,1990.0,33.0,65457,1,188
41912,2007.0,48.0,22441,0,170
41914,1988.0,19.0,259693,1,179
41915,1991.0,19.0,806433,1,168
41916,1981.0,33.0,388695,1,156
41917,2018.0,27.0,6419,0,165
41918,1985.0,17.0,1185700,0,153
41919,1984.0,28.0,1176210,0,150
41920,1982.0,26.0,558777,0,153
41921,1990.0,46.0,577804,0,184
41922,1981.0,28.0,285010,0,186
41923,2011.0,23.0,49660,0,165
41924,1992.0,18.0,381780,0,197
41925,2015.0,22.0,2418276,1,146
41926,1991.0,16.0,38313,0,176
41927,1991.0,38.0,927546,0,139
41928,2011.0,40.0,1160283,0,154
41929,1994.0,57.0,707746,0,192
41931,1995.0,61.0,536269,1,163
41932,1990.0,65.0,89142,1,157
41933,1992.0,46.0,304470,1,156
41934,1994.0,28.0,879428,1,206
41935,1980.0,40.0,803839,1,125
41936,1997.0,23.0,2178191,1,221
41937,2012.0,55.0,1390294,0,191
41939,1994.0,71.0,76383,1,170
41941,2000.0,35.0,493030,1,151
41943,1986.0,36.0,592986,1,159
41944,1991.0,25.0,365659,1,196
41945,2011.0,30.0,1692578,1,155
41946,1999.0,50.0,2235225,1,179
41947,2015.0,27.0,99431,0,188
41948,1983.0,85.0,395287,0,176
41949,2009.0,29.0,1764845,0,194
41950,1995.0,27.0,710361,0,162
41951,1995.0,41.0,82953,1,198
41953,1995.0,21.0,1417379,0,191
41955,1997.0,31.0,230134,1,153
41956,1989.0,26.0,31075,1,173
41957,2010.0,15.0,1040088,1,195
41959,1997.0,15.0,73863,0,169
41960,2018.0,40.0,761226,0,157
41961,2013.0,71.0,66421,1,182
41962,2008.0,23.0,97862,0,203
41964,1983.0,51.0,96844,0,188
41965,2014.0,26.0,77989,1,124
41967,2010.0,43.0,1035171,0,155
41968,2012.0,25.0,76606,1,196
41970,1997.0,30.0,508610,0,162
41972,2003.0,44.0,268671,1,170
41973,1995.0,44.0,448852,1,162
41974,2009.0,28.0,104777,0,184
41975,1984.0,28.0,447493,0,193
41976,1998.0,33.0,38797,1,208
41979,2005.0,36.0,16832,0,159
41980,2006.0,26.0,55865,1,175
41981,1991.0,31.0,1106722,1,184
41983,2010.0,20.0,2661,1,197
41984,2013.0,26.0,10909,0,158
41985,2005.0,45.0,973088,1,206
41986,2008.0,42.0,1680150,1,169
41987,2005.0,39.0,179087,0,180
41989,1999.0,19.0,17836,0,175
41990,2011.0,29.0,224629,1,190
41991,1997.0,41.0,341013,1,193
41993,2010.0,54.0,39022,0,169
41995,2002.0,55.0,4077,1,187
41996,2013.0,30.0,801062,0,144
41997,1992.0,18.0,53827,1,154
42000,2005.0,53.0,49571,1,179
42001,1996.0,30.0,84364,1,205
42002,2014.0,22.0,3155462,0,224
42003,2002.0,23.0,148569,0,174
42004,2017.0,79.0,44057,0,198
42006,1995.0,15.0,1375156,0,189
42007,1988.0,50.0,1030237,0,177
42008,2002.0,64.0,57609,1,208
42009,2011.0,26.0,755587,0,159
42010,1989.0,16.0,1221636,0,202
42011,2019.0,42.0,1422626,1,130
42012,1983.0,63.0,849315,0,189
42013,2016.0,23.0,88262,1,172
42014,1987.0,34.0,19255,1,169
42015,1995.0,53.0,1397525,0,179
42016,2004.0,20.0,24726,1,186
42017,1998.0,58.0,712508,0,202
42019,1983.0,24.0,72911,0,162
42020,2015.0,16.0,82208,1,147
42021,1981.0,27.0,511266,1,151
42023,1998.0,21.0,4031,1,162
42024,2006.0,26.0,700848,1,149
42025,2016.0,48.0,22772,1,209
42026,1984.0,39.0,386692,0,177
42027,2008.0,64.0,360028,1,205
42028,2006.0,22.0,668521,0,136
42030,2004.0,25.0,37588,1,159
42031,2000.0,57.0,83871,1,210
42032,1989.0,51.0,1711050,1,167
42033,1999.0,28.0,890705,0,155
42034,1985.0,44.0,80054,0,157
42036,1998.0,18.0,35335099,1,160
42039,2004.0,54.0,441781,1,153
42040,1990.0,29.0,421523,0,199
42043,2016.0,41.0,607264,0,176
42044,1999.0,32.0,1031260,0,189
42046,2014.0,22.0,1289199,0,159
42047,2005.0,26.0,708996,1,170
42048,2003.0,58.0,1484923,0,164
42049,1996.0,22.0,95286,0,183
42050,2002.0,50.0,2056291,0,175
42051,2012.0,36.0,1436946,1,153
42052,1989.0,18.0,95314,0,168
42053,2005.0,17.0,1700677,0,145
42055,2016.0,41.0,1569845,0,181
42056,2013.0,64.0,955747,0,178
42057,1987.0,21.0,797030,0,158
42058,1994.0,54.0,72627,1,192
42059,1999.0,28.0,869247,0,168
42060,2000.0,24.0,1364846,1,161
42061,2002.0,50.0,22965,1,168
42063,2012.0,23.0,1758082,1,227
42065,2003.0,15.0,1157465,0,190
42066,1984.0,35.0,1519905,1,189
42068,2000.0,44.0,193432,1,200
42069,2016.0,20.0,269658,0,186
42070,2011.0,24.0,43216,1,158
42071,1994.0,18.0,90799,1,194
42072,2007.0,59.0,703526,1,193
42073,2008.0,55.0,285907,0,183
42074,1999.0,32.0,1557561,0,195
42075,2010.0,60.0,298505,0,172
42076,1982.0,25.0,94963,1,192
42077,2015.0,71.0,88284,0,155
42078,1993.0,45.0,96916,1,156
42079,2011.0,26.0,38047,0,167
42080,2014.0,57.0,1020730,0,132
42081,1992.0,43.0,613101,0,169
42082,1998.0,43.0,24277,0,182
42083,2013.0,28.0,1060509,0,163
42084,1983.0,23.0,34987,0,168
42085,1984.0,49.0,52219,1,173
42086,1988.0,34.0,1841923,0,144
42087,1998.0,42.0,215952,1,159
42088,2000.0,24.0,241676,1,209
42089,2019.0,17.0,1094014,1,158
42090,1996.0,33.0,1604145,1,198
42091,2016.0,89.0,1367199,1,177
42092,1991.0,52.0,98899,0,161
42093,1985.0,24.0,82046,0,153
42094,2008.0,43.0,374791,1,155
42095,1984.0,28.0,1895085,1,206
42096,2001.0,24.0,909550,1,160
42099,1981.0,15.0,59872,1,167
42101,1986.0,56.0,12594,0,193
42102,1998.0,26.0,47634,1,201
42103,2001.0,49.0,735654,1,188
42104,2014.0,19.0,4697,0,191
42105,1980.0,30.0,1150541,0,168
42106,2014.0,33.0,353648,0,225
42107,2014.0,33.0,41066,0,187
42108,2019.0,37.0,1331624,0,164
42109,1994.0,38.0,1082314,1,212
42111,1993.0,47.0,1305783,0,165
42112,2011.0,18.0,41251,1,181
42113,2001.0,41.0,351196,0,148
42114,1992.0,16.0,1635206,1,157
42115,2014.0,32.0,366235,1,173
42116,2005.0,19.0,666452,0,162
42119,2006.0,52.0,657141,0,174
42120,1995.0,15.0,1778904,1,191
42121,2009.0,52.0,2510723,0,165
42122,1995.0,19.0,31529327,1,154
42123,2003.0,83.0,843730,1,166
42124,1981.0,15.0,1287,1,177
42125,2007.0,17.0,1508158,1,186
42126,2003.0,81.0,1473119,1,150
42129,1984.0,32.0,176005,1,163
42130,2019.0,25.0,423168,0,146
42131,2017.0,36.0,426179,1,164
42134,1981.0,56.0,615038,0,155
42135,1988.0,43.0,82711,0,175
42137,2000.0,41.0,52808,0,162
42138,2008.0,44.0,796254,0,180
42139,2019.0,15.0,77402,0,163
42140,2004.0,28.0,3284835,1,153
42142,2012.0,67.0,2284461,0,155
42143,2016.0,48.0,942164,1,154
42145,1984.0,16.0,99501,1,212
42146,2008.0,21.0,483093,1,168
42147,2009.0,58.0,2001738,1,154
42148,1998.0,86.0,1407624,1,195
42149,1982.0,18.0,1104450,0,160
42150,1993.0,37.0,1124057,0,197
42151,1987.0,19.0,19773,0,180
42152,1989.0,28.0,29009,1,197
42153,1984.0,45.0,1026206,0,191
42154,2008.0,33.0,124638,0,159
42155,2014.0,51.0,2238492,0,178
42156,1987.0,54.0,634029,0,202
42157,1982.0,42.0,406541,1,188
42158,2007.0,63.0,3493,1,159
42159,2010.0,53.0,794001,0,164
42160,1983.0,61.0,1451560,1,209
42161,2011.0,17.0,844362,1,164
42162,1984.0,16.0,1212714,1,171
42163,2003.0,30.0,46651375,0,199
42164,1993.0,55.0,1180644,0,188
42165,2013.0,54.0,80295,0,139
42167,1997.0,22.0,583417,1,145
42168,1986.0,15.0,32270,1,164
42169,2019.0,14.0,17852,0,209
42172,2012.0,23.0,27908,1,170
42173,1999.0,40.0,1170026,1,150
42174,1998.0,40.0,827622,0,155
42175,2006.0,19.0,35604,0,173
42176,1984.0,55.0,60579,1,205
42177,2009.0,60.0,2280461,0,156
42179,1983.0,56.0,201558,0,206
42180,1990.0,26.0,23082,1,173
42181,2011.0,83.0,80940,1,174
42183,2005.0,18.0,28908,1,175
42184,1989.0,45.0,2487666,1,166
42185,2000.0,18.0,32116,1,170
42187,1990.0,43.0,21735,0,147
42189,2018.0,20.0,1561639,0,171
42191,1988.0,31.0,2671861,0,150
42192,2007.0,56.0,53508,1,156
42193,2008.0,22.0,995576,1,193
42195,2011.0,54.0,809433,1,158
42196,1983.0,42.0,1599371,1,175
42198,1995.0,44.0,276468,0,182
42199,2005.0,15.0,13825,1,192
42200,2000.0,27.0,1816019,0,154
42201,1998.0,14.0,1310435,0,185
42202,1987.0,32.0,948609,1,180
42203,2004.0,29.0,54592,0,139
42204,2014.0,58.0,258720,0,220
42205,1995.0,21.0,6713,0,178
42206,2015.0,36.0,362307,1,225
42207,1998.0,48.0,1182942,1,182
42208,1990.0,41.0,51693,0,187
42209,1988.0,31.0,397524,0,177
42210,2017.0,20.0,371097,0,190
42211,2008.0,36.0,423277,1,161
42212,1989.0,18.0,34408,1,174
42213,2001.0,28.0,94488,1,192
42215,2003.0,27.0,86276,0,163
42216,1993.0,72.0,136960,1,154
42217,1993.0,68.0,82442,0,176
42220,2000.0,19.0,79445,0,168
42221,2017.0,52.0,2809813,0,164
42222,2004.0,20.0,76904,0,190
42223,2012.0,28.0,72376,1,191
42226,1992.0,24.0,528362,1,137
42227,2019.0,48.0,94366,1,197
42228,2001.0,54.0,34775,0,207
42231,2014.0,35.0,7187,0,191
42232,2018.0,54.0,2206500,0,190
42233,1994.0,67.0,65718,1,191
42234,1993.0,48.0,15983,0,157
42235,1997.0,14.0,44969,1,150
42236,1984.0,16.0,2218065,1,157
42238,2013.0,46.0,1442329,0,177
42239,1997.0,58.0,124571,0,163
42240,2000.0,29.0,395625,0,170
42241,1982.0,30.0,1395200,1,177
42242,1982.0,78.0,98005,0,160
42244,1982.0,25.0,839832,1,210
42245,2010.0,19.0,66280,1,178
42246,1997.0,32.0,1154433,1,176
42247,2014.0,24.0,1462934,0,185
42248,2005.0,56.0,1077855,0,183
42250,2014.0,21.0,32659,0,182
42252,2014.0,31.0,649049,1,161
42253,1990.0,36.0,707317,0,184
42254,2011.0,60.0,28101,1,172
42255,2018.0,41.0,232161,1,157
42256,2002.0,21.0,489,1,145
42257,2009.0,51.0,1003233,0,173
42258,2019.0,38.0,975994,1,178
42259,2008.0,21.0,39598,1,157
42262,1994.0,19.0,34167,0,184
42263,2011.0,47.0,877487,1,188
42264,1988.0,18.0,233274,0,150
42265,1994.0,44.0,64467,0,163
42267,2017.0,38.0,83548,0,197
42268,1994.0,19.0,37033,0,168
42269,1999.0,44.0,1092675,0,151
42270,1997.0,47.0,1821188,1,192
42271,1984.0,24.0,910484,0,177
42272,1990.0,40.0,11859,1,183
42273,2004.0,46.0,258864,0,183
42274,1990.0,71.0,2297140,0,162
42276,2008.0,57.0,13857,0,153
42277,2006.0,44.0,94851,0,157
42278,1989.0,49.0,14903,1,190
42279,2005.0,56.0,37533,1,143
42280,1993.0,25.0,60818,1,176
42281,2006.0,43.0,1134817,0,178
42282,1998.0,52.0,4514,1,189
42283,2019.0,24.0,486142,1,155
42284,2016.0,15.0,62424,0,158
42285,1989.0,16.0,62374,1,166
42286,2005.0,30.0,709876,0,202
42288,2015.0,26.0,1190438,1,164
42289,2001.0,30.0,1338715,0,169
42290,2017.0,34.0,780959,0,196
42291,1982.0,14.0,2069507,1,168
42294,1989.0,26.0,84814,0,197
42295,2013.0,46.0,675120,0,140
42296,2016.0,25.0,641422,1,164
42297,1997.0,41.0,9251,0,172
42298,1988.0,37.0,856331,1,160
42299,1983.0,28.0,3226,0,187
42300,1986.0,23.0,511525,0,170
42301,2010.0,27.0,574860,0,183
42302,2010.0,55.0,20140,0,173
42303,1988.0,40.0,25016,0,144
42304,2000.0,22.0,1239475,1,181
42305,1983.0,23.0,1297196,1,162
42306,1993.0,31.0,1406501,0,163
42307,2013.0,32.0,719216,0,223
42308,1994.0,43.0,76481,1,189
42309,2016.0,17.0,427610,1,197
42311,1994.0,15.0,85242,0,161
42312,1999.0,35.0,5758,1,158
42313,2001.0,26.0,709404,1,201
42315,1998.0,46.0,32271,0,174
42316,2001.0,17.0,1422719,0,141
42317,2003.0,85.0,21927,0,168
42318,1982.0,43.0,622326,1,163
42319,2001.0,15.0,36754,0,188
42320,1989.0,15.0,2368918,0,153
42322,1994.0,19.0,3716443,1,154
42323,2011.0,44.0,439441,1,175
42324,1996.0,46.0,897107,1,184
42325,2011.0,62.0,47868,0,179
42326,1997.0,54.0,81918,0,165
42328,1983.0,38.0,1401775,0,181
42329,2014.0,25.0,1422781,1,184
42330,1981.0,15.0,1986245,1,205
42331,2019.0,28.0,409025,0,200
42332,2002.0,29.0,41552,0,147
42333,2014.0,15.0,29632,1,167
42335,2015.0,77.0,1627387,1,198
42336,2003.0,46.0,1243309,0,147
42337,2008.0,50.0,57608,0,207
42338,1996.0,31.0,1431470,1,219
42339,2009.0,61.0,1266553,0,188
42341,2000.0,23.0,1470855,0,150
42343,2014.0,74.0,1559231,1,187
